Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance_x,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Country,Winner,Runners-Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,Attendance_y
1970.0,07 Jun 1970 - 12:00 ,Group 2,Luis Dosal,Toluca ,Sweden,1.0,1.0,Israel, ,9624.0,0.0,0.0,TAREKEGN Seyoum (ETH),RADULESCU Andrei (ROU),HORVAT Drago (YUG),250.0,1880.0,SWE,ISR,ISR,SHEFFER Emmanuel (ISR),S,10,Mordechai SPIEGLER,C,G56',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,07 Jun 1970 - 12:00 ,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany FR,5.0,2.0,Bulgaria, ,12710.0,2.0,1.0,ORTIZ DE MENDIBIL Jose Maria (ESP),VELASQUEZ Guillermo (COL),SALDANHA RIBEIRO Antonio (POR),250.0,1774.0,FRG,BUL,FRG,SCHOEN Helmut (FRG),S,9,Uwe SEELER,C,G70',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,07 Jun 1970 - 12:00 ,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany FR,5.0,2.0,Bulgaria, ,12710.0,2.0,1.0,ORTIZ DE MENDIBIL Jose Maria (ESP),VELASQUEZ Guillermo (COL),SALDANHA RIBEIRO Antonio (POR),250.0,1774.0,FRG,BUL,BUL,BOZHKOV Stefan (BUL),S,15,Boris GAGANELOV,C,O58',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,07 Jun 1970 - 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,4.0,0.0,El Salvador, ,103058.0,1.0,0.0,KANDIL Aly Hussein (EGY),DUNSTAN Keith (BER),TAYLOR John (ENG),250.0,1820.0,MEX,SLV,SLV,CARRASCO Hernan (CHI),S,1,Raul MAGANA,GK,Y1',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,07 Jun 1970 - 12:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,4.0,0.0,El Salvador, ,103058.0,1.0,0.0,KANDIL Aly Hussein (EGY),DUNSTAN Keith (BER),TAYLOR John (ENG),250.0,1820.0,MEX,SLV,SLV,CARRASCO Hernan (CHI),S,3,Salvador MARIONA,C,Y1',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,10 Jun 1970 - 16:00 ,Group 3,Jalisco,Guadalajara ,Brazil,3.0,2.0,Romania, ,50804.0,2.0,1.0,MARSCHALL Ferdinand (AUT),BARRETO RUIZ Ramon (URU),LORAUX Vital (BEL),250.0,1769.0,BRA,ROU,ROU,NICULESCU Angelo (ROU),S,21,Stere ADAMACHE,GK,O27',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,11 Jun 1970 - 16:00 ,Group 4,Nou Camp - Estadio Le�n,Leon ,Bulgaria,1.0,1.0,Morocco, ,12299.0,1.0,0.0,SALDANHA RIBEIRO Antonio (POR),BAKHRAMOV Tofik (URS),VAN RAVENS Laurens (NED),250.0,1779.0,BUL,MAR,MAR,VIDINIC Blagoje (YUG),S,8,Driss BAMOUS,C,OH46',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,11 Jun 1970 - 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,1.0,0.0,Belgium, ,108192.0,1.0,0.0,COEREZZA Norberto Angel (ARG),LANDAUER Henry (USA),HORMAZABAL DIAZ Rafael (CHI),250.0,1752.0,MEX,BEL,MEX,CARDENAS Raul (MEX),S,3,Gustavo PENA,C,Y1' P14',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,11 Jun 1970 - 16:00 ,Group 1,Estadio Azteca,Mexico City ,Mexico,1.0,0.0,Belgium, ,108192.0,1.0,0.0,COEREZZA Norberto Angel (ARG),LANDAUER Henry (USA),HORMAZABAL DIAZ Rafael (CHI),250.0,1752.0,MEX,BEL,BEL,GOETHALS Raymond (BEL),S,10,Paul VAN HIMST,C,Y1',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,14 Jun 1970 - 12:00 ,Quarter-finals,Nou Camp - Estadio Le�n,Leon ,Germany FR,3.0,2.0,England,Germany FR win after extra time ,23357.0,0.0,0.0,COEREZZA Norberto Angel (ARG),VELASQUEZ Guillermo (COL),ORTIZ DE MENDIBIL Jose Maria (ESP),251.0,1811.0,FRG,ENG,FRG,SCHOEN Helmut (FRG),S,9,Uwe SEELER,C,G82',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,17 Jun 1970 - 16:00 ,Semi-finals,Jalisco,Guadalajara ,Brazil,3.0,1.0,Uruguay, ,51261.0,1.0,1.0,ORTIZ DE MENDIBIL Jose Maria (ESP),BAKHRAMOV Tofik (URS),MARSCHALL Ferdinand (AUT),569.0,1771.0,BRA,URU,BRA,ZAGALLO Mario (BRA),S,4,CARLOS ALBERTO,C,Y1',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,20 Jun 1970 - 16:00 ,Match for third place,Estadio Azteca,Mexico City ,Germany FR,1.0,0.0,Uruguay, ,104403.0,1.0,0.0,SBARDELLA Antonio (ITA),MARSCHALL Ferdinand (AUT),AGUILAR ELIZALDE Abel (MEX),3477.0,1843.0,FRG,URU,URU,HOHBERG Juan (URU),S,4,Luis UBINA,C,Y1',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1970.0,21 Jun 1970 - 12:00 ,Final,Estadio Azteca,Mexico City ,Brazil,4.0,1.0,Italy, ,107412.0,1.0,1.0,GLOECKNER Rudolf (GDR),SCHEURER Ruedi (SUI),COEREZZA Norberto Angel (ARG),3476.0,1765.0,BRA,ITA,BRA,ZAGALLO Mario (BRA),S,4,CARLOS ALBERTO,C,G86',Mexico,Brazil,Italy,Germany FR,Uruguay,95,16,32,1.603.975
1974.0,14 Jun 1974 - 16:00 ,Group 1,Olympiastadion,Berlin West ,Germany FR,1.0,0.0,Chile, ,81100.0,1.0,0.0,BABACAN Dogan (TUR),TAYLOR John (ENG),WINSEMANN Werner (CAN),262.0,2003.0,FRG,CHI,CHI,ALAMOS Luis (CHI),S,8,Francisco VALDES,C,O76',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,14 Jun 1974 - 19:30 ,Group 2,Westfalenstadion,Dortmund ,Zaire,0.0,2.0,Scotland, ,27000.0,0.0,2.0,SCHULENBURG Gerhard (GER),BOSKOVIC Tony (AUS),WEYLAND Hans Joachim (FRG),262.0,2176.0,ZAI,SCO,ZAI,VIDINIC Blagoje (YUG),S,10,Kidumu MANTANTU,C,Y40' O78',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,15 Jun 1974 - 16:00 ,Group 3,Niedersachsenstadion,Hanover ,Uruguay,0.0,2.0,Netherlands, ,55100.0,0.0,1.0,PALOTAI Karoly (HUN),KAZAKOV Pavel (URS),RAINEA Nicolae (ROU),262.0,2098.0,URU,NED,URU,PORTA Roberto (URU),S,3,Juan MASNIK,C,Y65',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,15 Jun 1974 - 18:00 ,Group 4,Neckarstadion,Stuttgart ,Poland,3.0,2.0,Argentina, ,32700.0,2.0,0.0,THOMAS Clive (WAL),ALDINGER Heinz (GER),DAVIDSON Bob (SCO),262.0,1952.0,POL,ARG,ARG,CAP Vladislao (ARG),S,14,Roberto PERFUMO,C,Y1',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,18 Jun 1974 - 19:30 ,Group 1,Olympiastadion,Berlin West ,Chile,1.0,1.0,German DR, ,28300.0,0.0,0.0,ANGONESE Aurelio (ITA),SCHEURER Ruedi (SUI),DAVIDSON Bob (SCO),262.0,2004.0,CHI,GDR,CHI,ALAMOS Luis (CHI),S,8,Francisco VALDES,C,OH46',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,18 Jun 1974 - 19:30 ,Group 2,Parkstadion,Gelsenkirchen ,Yugoslavia,9.0,0.0,Zaire, ,31700.0,6.0,0.0,DELGADO Omar (COL),LLOBREGAT Vicente (VEN),BARRETO RUIZ Ramon (URU),262.0,2186.0,YUG,ZAI,ZAI,VIDINIC Blagoje (YUG),S,1,Kazadi MUAMBA,GK,O21',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,18 Jun 1974 - 19:30 ,Group 2,Parkstadion,Gelsenkirchen ,Yugoslavia,9.0,0.0,Zaire, ,31700.0,6.0,0.0,DELGADO Omar (COL),LLOBREGAT Vicente (VEN),BARRETO RUIZ Ramon (URU),262.0,2186.0,YUG,ZAI,YUG,MILJANIC Miljan (SRB),S,11,Dragan DZAJIC,C,G14',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,18 Jun 1974 - 19:30 ,Group 2,Parkstadion,Gelsenkirchen ,Yugoslavia,9.0,0.0,Zaire, ,31700.0,6.0,0.0,DELGADO Omar (COL),LLOBREGAT Vicente (VEN),BARRETO RUIZ Ramon (URU),262.0,2186.0,YUG,ZAI,ZAI,VIDINIC Blagoje (YUG),N,12,Tubilandu NDIMBI,GK,I21',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,19 Jun 1974 - 19:30 ,Group 3,Niedersachsenstadion,Hanover ,Bulgaria,1.0,1.0,Uruguay, ,13400.0,0.0,0.0,TAYLOR John (ENG),BABACAN Dogan (TUR),OHMSEN Klaus (GER),262.0,1996.0,BUL,URU,BUL,MLADENOV Hristo (BUL),S,8,Hristo BONEV,C,G75',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,19 Jun 1974 - 19:30 ,Group 4,Olympiastadion,Munich ,Haiti,0.0,7.0,Poland, ,25300.0,0.0,5.0,SUPPIAH George (SIN),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER),262.0,2085.0,HAI,POL,POL,GORSKI Kazimierz (POL),S,12,Kazimierz DEYNA,C,G18',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,19 Jun 1974 - 19:30 ,Group 4,Neckarstadion,Stuttgart ,Argentina,1.0,1.0,Italy, ,70100.0,1.0,1.0,KAZAKOV Pavel (URS),GLOECKNER Rudolf (GDR),RAINEA Nicolae (ROU),262.0,1949.0,ARG,ITA,ARG,CAP Vladislao (ARG),S,14,Roberto PERFUMO,C,W35',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,22 Jun 1974 - 16:00 ,Group 1,Olympiastadion,Berlin West ,Australia,0.0,0.0,Chile, ,17400.0,0.0,0.0,NAMDAR Jafar (IRN),LORAUX Vital (BEL),VAN GEMERT Arie (NED),262.0,1953.0,AUS,CHI,CHI,ALAMOS Luis (CHI),S,8,Francisco VALDES,C,O57',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,22 Jun 1974 - 16:00 ,Group 2,Parkstadion,Gelsenkirchen ,Zaire,0.0,3.0,Brazil, ,36200.0,0.0,1.0,RAINEA Nicolae (ROU),ANGONESE Aurelio (ITA),OHMSEN Klaus (GER),262.0,1987.0,ZAI,BRA,BRA,ZAGALLO Mario (BRA),S,5,WILSON PIAZZA,C,O59',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,22 Jun 1974 - 16:00 ,Group 2,Parkstadion,Gelsenkirchen ,Zaire,0.0,3.0,Brazil, ,36200.0,0.0,1.0,RAINEA Nicolae (ROU),ANGONESE Aurelio (ITA),OHMSEN Klaus (GER),262.0,1987.0,ZAI,BRA,ZAI,VIDINIC Blagoje (YUG),S,10,Kidumu MANTANTU,C,O62',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,22 June 1974 - 19:30 ,Group 1,Volksparkstadion,Hamburg ,German DR,1.0,0.0,Germany FR, ,60200.0,0.0,0.0,BARRETO RUIZ Ramon (URU),MARQUES Armando (BRA),PESTARINO Luis (ARG),262.0,2062.0,GDR,FRG,GDR,BUSCHNER Georg (GER),S,1,Juergen CROY,GK,Y81',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,23 Jun 1974 - 16:00 ,Group 3,Westfalenstadion,Dortmund ,Bulgaria,1.0,4.0,Netherlands, ,53300.0,0.0,2.0,BOSKOVIC Tony (AUS),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER),262.0,1990.0,BUL,NED,NED,MICHELS Rinus (NED),S,14,Johan CRUYFF,C,Y29',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,23 Jun 1974 - 16:00 ,Group 4,Olympiastadion,Munich ,Argentina,4.0,1.0,Haiti, ,25900.0,2.0,0.0,SANCHEZ IBANEZ Pablo (ESP),KAMEL Mahmoud (EGY),NDIAYE Birame (SEN),262.0,1947.0,ARG,HAI,HAI,TASSY Antoine (HAI),S,14,Wilner NAZAIRE,C,O25',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,23 Jun 1974 - 16:00 ,Group 4,Neckarstadion,Stuttgart ,Poland,2.0,1.0,Italy, ,70100.0,2.0,0.0,WEYLAND Hans Joachim (FRG),WINSEMANN Werner (CAN),SCHULENBURG Gerhard (GER),262.0,2129.0,POL,ITA,POL,GORSKI Kazimierz (POL),S,12,Kazimierz DEYNA,C,G44',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,26 Jun 1974 - 16:00 ,Group B,Rheinstadion,D�Sseldorf ,Yugoslavia,0.0,2.0,Germany FR, ,67385.0,0.0,1.0,MARQUES Armando (BRA),ANGONESE Aurelio (ITA),PEREZ NUNEZ Edison A. (PER),263.0,2066.0,YUG,FRG,YUG,MILJANIC Miljan (SRB),S,11,Dragan DZAJIC,C,O84',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,26 Jun 1974 - 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Netherlands,4.0,0.0,Argentina, ,56548.0,2.0,0.0,DAVIDSON Bob (SCO),TSCHENSCHER Kurt (GER),KAZAKOV Pavel (URS),263.0,1948.0,NED,ARG,ARG,CAP Vladislao (ARG),S,14,Roberto PERFUMO,C,Y35',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,26 Jun 1974 - 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Netherlands,4.0,0.0,Argentina, ,56548.0,2.0,0.0,DAVIDSON Bob (SCO),TSCHENSCHER Kurt (GER),KAZAKOV Pavel (URS),263.0,1948.0,NED,ARG,NED,MICHELS Rinus (NED),S,14,Johan CRUYFF,C,G10' G90',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,30 Jun 1974 - 16:00 ,Group A,Niedersachsenstadion,Hanover ,Argentina,1.0,2.0,Brazil, ,39400.0,1.0,1.0,LORAUX Vital (BEL),NDIAYE Birame (SEN),TAYLOR John (ENG),263.0,1945.0,ARG,BRA,ARG,CAP Vladislao (ARG),S,6,Miguel BRINDISI,C,G35',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,30 Jun 1974 - 16:00 ,Group B,Waldstadion,Frankfurt/Main ,Poland,2.0,1.0,Yugoslavia, ,58000.0,1.0,1.0,GLOECKNER Rudolf (GDR),MARQUES Armando (BRA),WINSEMANN Werner (CAN),263.0,2170.0,POL,YUG,POL,GORSKI Kazimierz (POL),S,12,Kazimierz DEYNA,C,P24' O80',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,30 Jun 1974 - 19:30 ,Group B,Rheinstadion,D�Sseldorf ,Germany FR,4.0,2.0,Sweden, ,67800.0,0.0,1.0,KAZAKOV Pavel (URS),RAINEA Nicolae (ROU),SANCHEZ IBANEZ Pablo (ESP),263.0,2065.0,FRG,SWE,SWE,ERICSON Georg (SWE),S,7,Bo LARSSON,C,O32',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,03 Jul 1974 - 19:30 ,Group A,Westfalenstadion,Dortmund ,Netherlands,2.0,0.0,Brazil, ,53700.0,0.0,0.0,TSCHENSCHER Kurt (GER),DAVIDSON Bob (SCO),SUPPIAH George (SIN),263.0,1983.0,NED,BRA,BRA,ZAGALLO Mario (BRA),S,3,MARINHO PERES,C,Y44',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,03 Jul 1974 - 19:30 ,Group A,Westfalenstadion,Dortmund ,Netherlands,2.0,0.0,Brazil, ,53700.0,0.0,0.0,TSCHENSCHER Kurt (GER),DAVIDSON Bob (SCO),SUPPIAH George (SIN),263.0,1983.0,NED,BRA,NED,MICHELS Rinus (NED),S,14,Johan CRUYFF,C,G65',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1974.0,07 July 1974 - 16:00 ,Final,Olympiastadion,Munich ,Netherlands,1.0,2.0,Germany FR, ,78200.0,1.0,2.0,TAYLOR John (ENG),GONZALEZ ARCHUNDIA Alfonso (MEX),BARRETO RUIZ Ramon (URU),605.0,2063.0,NED,FRG,NED,MICHELS Rinus (NED),S,14,Johan CRUYFF,C,Y45',Germany,Germany FR,Netherlands,Poland,Brazil,97,16,38,1.865.753
1978.0,02 Jun 1978 - 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Tunisia,3.0,1.0,Mexico, ,17396.0,0.0,1.0,GORDON John (SCO),DUBACH Jean (SUI),GONELLA Sergio (ITA),278.0,2433.0,TUN,MEX,MEX,ROCA Jose (MEX),S,5,Arturo VAZQUEZ,C,P45',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,02 Jun 1978 - 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Tunisia,3.0,1.0,Mexico, ,17396.0,0.0,1.0,GORDON John (SCO),DUBACH Jean (SUI),GONELLA Sergio (ITA),278.0,2433.0,TUN,MEX,TUN,CHETALI Abdelmajid (TUN),S,7,Temime LAKHZAMI,C,O88',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,02 Jun 1978 - 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,2.0,1.0,Hungary, ,71615.0,1.0,1.0,GARRIDO Antonio (POR),NDIAYE Youssou (SEN),PARTRIDGE Pat (ENG),278.0,2199.0,ARG,HUN,ARG,MENOTTI Cesar Luis (ARG),S,19,Daniel PASSARELLA,C,Y77',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,03 Jun 1978 - 16:45 ,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba ,Peru,3.0,1.0,Scotland, ,37927.0,1.0,1.0,ERIKSSON Ulf (SWE),GEBREYESUS DIFUE Tesfaye (ERI),MARTINEZ Angel (ESP),278.0,2451.0,PER,SCO,SCO,MacLEOD Alistair (SCO),S,6,Bruce RIOCH,C,O75',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,06 Jun 1978 - 16:45 ,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba ,Germany FR,6.0,0.0,Mexico, ,35258.0,4.0,0.0,BOUZO Farouk (SYR),GARRIDO Antonio (POR),RION Francis (BEL),278.0,2350.0,FRG,MEX,MEX,ROCA Jose (MEX),S,1,Jose REYES,GK,O39',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,06 Jun 1978 - 16:45 ,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba ,Germany FR,6.0,0.0,Mexico, ,35258.0,4.0,0.0,BOUZO Farouk (SYR),GARRIDO Antonio (POR),RION Francis (BEL),278.0,2350.0,FRG,MEX,MEX,ROCA Jose (MEX),S,5,Arturo VAZQUEZ,C,Y1',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,06 Jun 1978 - 16:45 ,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba ,Germany FR,6.0,0.0,Mexico, ,35258.0,4.0,0.0,BOUZO Farouk (SYR),GARRIDO Antonio (POR),RION Francis (BEL),278.0,2350.0,FRG,MEX,MEX,ROCA Jose (MEX),N,22,Pedro SOTO,GK,I39',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,06 Jun 1978 - 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,2.0,1.0,France, ,71666.0,1.0,0.0,DUBACH Jean (SUI),OROZCO GUERRERO Cesar (PER),WINSEMANN Werner (CAN),278.0,2197.0,ARG,FRA,FRA,HIDALGO Michel (FRA),S,21,Jean Paul BERTRAND DEMANES,GK,O55',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,06 Jun 1978 - 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,2.0,1.0,France, ,71666.0,1.0,0.0,DUBACH Jean (SUI),OROZCO GUERRERO Cesar (PER),WINSEMANN Werner (CAN),278.0,2197.0,ARG,FRA,ARG,MENOTTI Cesar Luis (ARG),S,19,Daniel PASSARELLA,C,P45',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,10 Jun 1978 - 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Poland,3.0,1.0,Mexico, ,22651.0,1.0,0.0,NAMDAR Jafar (IRN),ERIKSSON Ulf (SWE),CORVER Charles (NED),278.0,2431.0,POL,MEX,POL,GMOCH Jacek (POL),S,12,Kazimierz DEYNA,C,G56',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,11 Jun 1978 - 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Spain,1.0,0.0,Sweden, ,42132.0,0.0,0.0,BIWERSI Ferdinand (GER),ITHURRALDE Arturo Andres (ARG),PROKOP Adolf (GDR),278.0,2337.0,ESP,SWE,ESP,KUBALA Ladislao (ESP),S,4,Juan Manuel ASENSI,C,G75',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,18 Jun 1978 - 13:45 ,Group B,San Martin,Mendoza ,Poland,1.0,0.0,Peru, ,35288.0,0.0,0.0,PARTRIDGE Pat (ENG),CLIVE Thomas (WAL),CORVER Charles (NED),279.0,2450.0,POL,PER,PER,CALDERON Marcos (PER),S,21,Ramon QUIROGA,GK,Y89',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,18 Jun 1978 - 16:45 ,Group A,Estadio Ol�mpico Chateau Carreras,Cordoba ,Germany FR,2.0,2.0,Netherlands, ,40750.0,1.0,1.0,BARRETO RUIZ Ramon (URU),COMESANA Miguel (ARG),COELHO Arnaldo (BRA),279.0,2348.0,FRG,NED,FRG,SCHOEN Helmut (FRG),S,1,Sepp MAIER,GK,Y1',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,21 Jun 1978 - 13:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Netherlands,2.0,1.0,Italy, ,67433.0,0.0,1.0,MARTINEZ Angel (ESP),PESTARINO Luis (ARG),OROZCO GUERRERO Cesar (PER),279.0,2391.0,NED,ITA,NED,HAPPEL Ernst (AUT),S,1,Piet SCHRIJVERS,GK,O21',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,21 Jun 1978 - 13:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Netherlands,2.0,1.0,Italy, ,67433.0,0.0,1.0,MARTINEZ Angel (ESP),PESTARINO Luis (ARG),OROZCO GUERRERO Cesar (PER),279.0,2391.0,NED,ITA,NED,HAPPEL Ernst (AUT),N,8,Jan JONGBLOED,GK,I21',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,21 Jun 1978 - 13:45 ,Group A,Estadio Ol�mpico Chateau Carreras,Cordoba ,Austria,3.0,2.0,Germany FR, ,38318.0,0.0,1.0,KLEIN Abraham (ISR),JARGUZ Alojzy (POL),GARRIDO Antonio (POR),279.0,2217.0,AUT,FRG,AUT,SENEKOWITSCH Helmut (AUT),S,2,Robert SARA,C,Y1',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,21 Jun 1978 - 13:45 ,Group A,Estadio Ol�mpico Chateau Carreras,Cordoba ,Austria,3.0,2.0,Germany FR, ,38318.0,0.0,1.0,KLEIN Abraham (ISR),JARGUZ Alojzy (POL),GARRIDO Antonio (POR),279.0,2217.0,AUT,FRG,FRG,SCHOEN Helmut (FRG),S,2,Berti VOGTS,C,W59',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1978.0,25 Jun 1978 - 15:00 ,Final,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,3.0,1.0,Netherlands,Argentina win after extra time ,71483.0,0.0,0.0,GONELLA Sergio (ITA),BARRETO RUIZ Ramon (URU),LINEMAYR Erich (AUT),639.0,2198.0,ARG,NED,NED,HAPPEL Ernst (AUT),S,5,Ruud KROL,C,Y15',Argentina,Argentina,Netherlands,Brazil,Italy,102,16,38,1.545.791
1982.0,14 Jun 1982 - 21:00 ,Group 6,Ramon Sanchez Pizjuan,Seville ,Brazil,2.0,1.0,Soviet Union, ,68000.0,0.0,1.0,LAMO CASTILLO Augusto (ESP),SANCHEZ ARMINIO Victoriano (ESP),GARCIA CARRION Jose L. (ESP),293.0,791.0,BRA,URS,BRA,SANTANA Tele (BRA),S,8,SOCRATES,C,G75',Spain,Italy,Germany FR,Poland,France,146,24,52,2.109.723
1982.0,15 Jun 1982 - 17:15 ,Group 1,Riazor,La Coru�A ,Peru,0.0,0.0,Cameroon, ,11000.0,0.0,0.0,WOEHRER Franz (AUT),RAINEA Nicolae (ROU),PROKOP Adolf (GDR),293.0,833.0,PER,CMR,CMR,VINCENT Jean (FRA),S,1,Thomas NKONO,GKC,Y80',Spain,Italy,Germany FR,Poland,France,146,24,52,2.109.723
1982.0,15 Jun 1982 - 21:00 ,Group 3,Nuevo Estadio,Elche ,Hungary,10.0,1.0,El Salvador, ,23000.0,3.0,0.0,AL DOY Ebrahim (BHR),CORVER Charles (NED),LUND-SORENSEN Henning (DEN),293.0,896.0,HUN,SLV,HUN,MESZOLY Kalman (HUN),S,8,Tibor NYILASI,C,Y1' G4' G83',Spain,Italy,Germany FR,Poland,France,146,24,52,2.109.723
1982.0,15 Jun 1982 - 21:00 ,Group 6,La Rosaleda,Malaga ,Scotland,5.0,2.0,New Zealand, ,36000.0,3.0,0.0,SOCHA David (USA),CHAN Thomson Tam Sun (HKG),EL GHOUL Yusef Mohamed (LBY),293.0,1051.0,SCO,NZL,NZL,ADSHEAD John (NZL),S,10,Steve SUMNER,C,G54',Spain,Italy,Germany FR,Poland,France,146,24,52,2.109.723
